Domain	Time step	Time[s]	Field	Unit	Initial	Mean	Min	Max	Std	Std[%]	Variation	Variation[%]
Right active material	155	1395.2676797313713	Intercalation fraction	[]	0.04	0.8638723442223198	0.7452672198006228	0.9636972191875331	0.032474944869385264	3.7592295999014445	0.8238723442223198	2059.6808605557994
Left active material	155	1395.2676797313713	Potential vs Li.	[V]	0.0	0.5320616483346016	0.5319815811832558	0.5322199547687851	1.0496417086241281e-05	0.001972782123855454	0.5320616483346016	0.0
Electrolyte, left electrode	155	1395.2676797313713	Potential vs Li.	[V]	-3.6801572266265046	-3.6699070796399504	-3.675443201413737	-3.665970359800615	0.0004470506838132924	0.012181525965414212	0.010250146986554132	-0.27852470303151017
Separator	155	1395.2676797313713	Potential vs Li.	[V]	-3.6801572266265046	-3.678097751904565	-3.680761213407732	-3.6753768782737226	0.0007826301340367915	0.021278122193217185	0.0020594747219395693	-0.05596159607092198
Electrolyte, right electrode	155	1395.2676797313713	Potential vs Li.	[V]	-3.6801572266265046	-3.6842825449885677	-3.6867847535124034	-3.6807138676203266	0.0002874298572198145	0.007801515049668005	-0.004125318362063091	0.11209625317678758
Electrolyte + Separator	155	1395.2676797313713	Potential vs Li.	[V]	-3.6801572266265046	-3.677229582119216	-3.6867847535124034	-3.665970359800615	0.009469765736714621	0.2575244630566994	0.0029276445072885515	-0.0795521584269985
Right active material	155	1395.2676797313713	Potential vs Li.	[V]	-3.346647603707168	-3.6348260102489216	-3.6348411498535422	-3.634818866873637	1.1304513029992898e-06	3.1100561617288276e-05	-0.2881784065417534	8.610957610909818
Left active material	156	1398.0424977033124	Intercalation fraction	[]	0.92	0.45398583409840104	0.3815628382608681	0.5732358797231649	0.042310597636814454	9.31980569852343	-0.466014165901599	-50.65371368495641
Electrolyte, left electrode	156	1398.0424977033124	Normalized concentration	[]	1.0	1.2744310383302528	1.0637580621324205	1.4317904749116164	0.01746046925064198	1.370059950321343	0.27443103833025284	27.443103833025283
Separator	156	1398.0424977033124	Normalized concentration	[]	1.0	0.9755295643237715	0.890936097013813	1.066069981848878	0.02545241616941002	2.609087115369494	-0.02447043567622853	-2.447043567622853
Electrolyte, right electrode	156	1398.0424977033124	Normalized concentration	[]	1.0	0.7917191736312669	0.7241692117464585	0.8923669464984164	0.00793168363038099	1.0018304336366177	-0.20828082636873313	-20.82808263687331
Electrolyte + Separator	156	1398.0424977033124	Normalized concentration	[]	1.0	1.0253424354388436	0.7241692117464585	1.4317904749116164	0.31877948387668886	31.090050782912556	0.025342435438843625	2.5342435438843625
Right active material	156	1398.0424977033124	Intercalation fraction	[]	0.04	0.8655108081676565	0.7468481064203837	0.9640430307360093	0.032447165639040494	3.7489035761108496	0.8255108081676564	2063.777020419141
Left active material	156	1398.0424977033124	Potential vs Li.	[V]	0.0	0.533807329562254	0.5337272604872758	0.5339656376392996	1.0496564495125988e-05	0.001966358255838872	0.533807329562254	0.0
Electrolyte, left electrode	156	1398.0424977033124	Potential vs Li.	[V]	-3.6801572266265046	-3.6699032570330834	-3.6754395144272247	-3.66596642942365	0.00044706237752256954	0.012181857291889971	0.010253969593421175	-0.2786285737802756
Separator	156	1398.0424977033124	Potential vs Li.	[V]	-3.6801572266265046	-3.678094096781472	-3.680757593560854	-3.6753731901926847	0.0007826369210307007	0.021278327863199196	0.002063129845032652	-0.05606091582461721
Electrolyte, right electrode	156	1398.0424977033124	Potential vs Li.	[V]	-3.6801572266265046	-3.6842862309052054	-3.6867968488413982	-3.68071019276276	0.0002882150923187431	0.007822820330864734	-0.004129004278700776	0.11219640967583652
Electrolyte + Separator	156	1398.0424977033124	Potential vs Li.	[V]	-3.6801572266265046	-3.6772290318015353	-3.6867968488413982	-3.66596642942365	0.00947461086635303	0.2576562619411079	0.00292819482496931	-0.0795671120729128
Right active material	156	1398.0424977033124	Potential vs Li.	[V]	-3.346647603707168	-3.63515264646469	-3.6351677537222717	-3.635145538754397	1.1268158311199616e-06	3.0997758298134396e-05	-0.28850504275752176	8.620717712792265
Left active material	157	1400.8173156752534	Intercalation fraction	[]	0.92	0.4530608947744207	0.3806674217405357	0.5721871501350346	0.042289747639010285	9.334230370962352	-0.46693910522557935	-50.75425056799775
Electrolyte, left electrode	157	1400.8173156752534	Normalized concentration	[]	1.0	1.2745291798894558	1.0638476893437119	1.4318943213456283	0.01746113628037225	1.370006788065219	0.2745291798894558	27.45291798894558
Separator	157	1400.8173156752534	Normalized concentration	[]	1.0	0.9756159092311996	0.8910191338924219	1.0661597052394254	0.02545329462757395	2.608946244799677	-0.024384090768800437	-2.4384090768800437
Electrolyte, right electrode	157	1400.8173156752534	Normalized concentration	[]	1.0	0.7916094640146966	0.7238476808839169	0.892451610573493	0.007951849165109208	1.0045166874047047	-0.20839053598530344	-20.839053598530345
Electrolyte + Separator	157	1400.8173156752534	Normalized concentration	[]	1.0	1.0253490312173494	0.7238476808839169	1.4318943213456283	0.3189118427157811	31.102759451301363	0.025349031217349438	2.534903121734944
Right active material	157	1400.8173156752534	Intercalation fraction	[]	0.04	0.8671492721129932	0.7484328693859579	0.9643887125305681	0.03241875881974135	3.738544200207754	0.8271492721129932	2067.8731802824827
Left active material	157	1400.8173156752534	Potential vs Li.	[V]	0.0	0.5355551016870008	0.5354750308254494	0.5357134112880426	1.0496701251290232e-05	0.001959966624950446	0.5355551016870008	0.0
Electrolyte, left electrode	157	1400.8173156752534	Potential vs Li.	[V]	-3.6801572266265046	-3.66989939413629	-3.675435795112155	-3.6659624499367043	0.00044707489051652613	0.012182211077243106	0.010257832490214724	-0.27873353931722605
Separator	157	1400.8173156752534	Potential vs Li.	[V]	-3.6801572266265046	-3.678090409737328	-3.680753941220252	-3.6753694697466885	0.000782643794564397	0.021278536071105598	0.002066816889176426	-0.05616110296110958
Electrolyte, right electrode	157	1400.8173156752534	Potential vs Li.	[V]	-3.6801572266265046	-3.684289971445105	-3.6868091856431966	-3.680706487647256	0.0002890143646430115	0.007844506455321398	-0.004132744818600376	0.11229805043924021
Electrolyte + Separator	157	1400.8173156752534	Potential vs Li.	[V]	-3.6801572266265046	-3.6772284833981166	-3.6868091856431966	-3.6659624499367043	0.009479517815968504	0.25778974188757803	0.0029287432283879866	-0.07958201370305806
Right active material	157	1400.8173156752534	Potential vs Li.	[V]	-3.346647603707168	-3.635492650816027	-3.6355077249702967	-3.635485579215014	1.123114610130385e-06	3.08930513139035e-05	-0.28884504710885883	8.63087726323195
Left active material	158	1403.5921336471945	Intercalation fraction	[]	0.92	0.4521359554504403	0.37977184708365763	0.5711399895649913	0.04226918259909477	9.34877708563602	-0.46786404454955977	-50.8547874510391
Electrolyte, left electrode	158	1403.5921336471945	Normalized concentration	[]	1.0	1.2746288812504394	1.0639382857855688	1.4320003026740138	0.017461859826586993	1.3699563914981887	0.2746288812504394	27.46288812504394
Separator	158	1403.5921336471945	Normalized concentration	[]	1.0	0.9757030932417291	0.8911029081439971	1.0662504025947632	0.025454210091099216	2.608806948280796	-0.024296906758270898	-2.4296906758270898
Electrolyte, right electrode	158	1403.5921336471945	Normalized concentration	[]	1.0	0.7914982082477884	0.723519742848498	0.8925369573044051	0.007972376585964487	1.0072513750355803	-0.20850179175221162	-20.85017917522116
Electrolyte + Separator	158	1403.5921336471945	Normalized concentration	[]	1.0	1.0253557456586815	0.723519742848498	1.4320003026740138	0.3190462122924285	31.11566045670085	0.025355745658681483	2.5355745658681483
Right active material	158	1403.5921336471945	Intercalation fraction	[]	0.04	0.8687877360583298	0.7500215969701048	0.9647347750344089	0.03238971063258341	3.728150074898331	0.8287877360583298	2071.9693401458244
Left active material	158	1403.5921336471945	Potential vs Li.	[V]	0.0	0.5373050055706728	0.5372249330523757	0.5374633165824558	1.049682789749478e-05	0.001953606943665169	0.5373050055706728	0.0
Electrolyte, left electrode	158	1403.5921336471945	Potential vs Li.	[V]	-3.6801572266265046	-3.6698954909739414	-3.6754320431554603	-3.6659584217370504	0.00044708818843639545	0.012182586385242451	0.010261735652563164	-0.2788395989801176
Separator	158	1403.5921336471945	Potential vs Li.	[V]	-3.6801572266265046	-3.6780866904218166	-3.680750256239875	-3.6753657166025375	0.0007826507598266641	0.021278746960049028	0.0020705362046880005	-0.056262166999479044
Electrolyte, right electrode	158	1403.5921336471945	Potential vs Li.	[V]	-3.6801572266265046	-3.684293767434458	-3.686821774955903	-3.680702751707437	0.000289828079567486	0.007866584421932905	-0.004136540807953448	0.11240119791689708
Electrolyte + Separator	158	1403.5921336471945	Potential vs Li.	[V]	-3.6801572266265046	-3.6772279372300236	-3.686821774955903	-3.6659584217370504	0.009484487106796878	0.2579249170488283	0.0029292893964809608	-0.07959685459325218
Right active material	158	1403.5921336471945	Potential vs Li.	[V]	-3.346647603707168	-3.635846997892215	-3.6358620381414815	-3.6358399628413833	1.1193450704872704e-06	3.07863634288127e-05	-0.2891993941850468	8.641465383588436
Left active material	159	1406.3669516191355	Intercalation fraction	[]	0.92	0.45121101612646	0.3788761243820642	0.5700943664293435	0.04224889799315055	9.363445590452303	-0.46878898387354007	-50.95532433408044
Electrolyte, left electrode	159	1406.3669516191355	Normalized concentration	[]	1.0	1.2747301205250616	1.0640298468967653	1.4321083812842814	0.017462638367797274	1.3699086643210145	0.2747301205250616	27.473012052506164
Separator	159	1406.3669516191355	Normalized concentration	[]	1.0	0.975791120160401	0.8911874340941885	1.0663420693656083	0.02545515996138053	2.6086689492703985	-0.024208879839598962	-2.4208879839598962
Electrolyte, right electrode	159	1406.3669516191355	Normalized concentration	[]	1.0	0.7913854222570706	0.7231851273032772	0.8926230010815506	0.007993274505994729	1.0100356010085247	-0.20861457774292935	-20.861457774292937
Electrolyte + Separator	159	1406.3669516191355	Normalized concentration	[]	1.0	1.0253625766938803	0.7231851273032772	1.4321083812842814	0.31918256783420274	31.128751437696945	0.025362576693880312	2.536257669388031
Right active material	159	1406.3669516191355	Intercalation fraction	[]	0.04	0.8704262000036663	0.7516143806606297	0.9650814163100783	0.032360004553656986	3.717719498046293	0.8304262000036663	2076.0655000091656
Left active material	159	1406.3669516191355	Potential vs Li.	[V]	0.0	0.5390570874296002	0.5389770133750962	0.5392153997454951	1.0496945091711965e-05	0.001947278931394674	0.5390570874296002	0.0
Electrolyte, left electrode	159	1406.3669516191355	Potential vs Li.	[V]	-3.6801572266265046	-3.6698915471522118	-3.6754282577722805	-3.665954344845624	0.00044710223391472554	0.012182982199059632	0.0102656794742928	-0.27894676347029485
Separator	159	1406.3669516191355	Potential vs Li.	[V]	-3.6801572266265046	-3.6780829380422113	-3.6807465377702675	-3.6753619299788034	0.0007826578148707644	0.021278960481701307	0.00207428858429326	-0.05636412948026955
Electrolyte, right electrode	159	1406.3669516191355	Potential vs Li.	[V]	-3.6801572266265046	-3.6842976201153497	-3.6868346320171965	-3.6806989841243	0.0002906568304872138	0.007889070331887875	-0.0041403934888450955	0.11250588585967769
Electrolyte + Separator	159	1406.3669516191355	Potential vs Li.	[V]	-3.6801572266265046	-3.6772273935578688	-3.6868346320171965	-3.665954344845624	0.009489519797879258	0.2580618162070678	0.002929833068635812	-0.07961162766193842
Right active material	159	1406.3669516191355	Potential vs Li.	[V]	-3.346647603707168	-3.636216811995378	-3.6362318174777135	-3.6362098139398396	1.1155036989271822e-06	3.067759038038365e-05	-0.28956920828821	8.652515668738072
Left active material	160	1409.1417695910766	Intercalation fraction	[]	0.92	0.45028607680247956	0.3779802618217966	0.5690502501996368	0.04222888943432746	9.37823566168778	-0.4697139231975205	-51.05586121712179
Electrolyte, left electrode	160	1409.1417695910766	Normalized concentration	[]	1.0	1.274832879389346	1.0641223772223736	1.4322185185944298	0.017463469838075996	1.3698634637056413	0.274832879389346	27.4832879389346
Separator	160	1409.1417695910766	Normalized concentration	[]	1.0	0.975880005411156	0.8912727404668028	1.0664347100140312	0.025456140771546093	2.608531851290735	-0.02411999458884395	-2.411999458884395
Electrolyte, right electrode	160	1409.1417695910766	Normalized concentration	[]	1.0	0.791271114842908	0.7228435191731009	0.8927097743105631	0.008014554114866866	1.012870805533109	-0.20872888515709198	-20.8728885157092
Electrolyte + Separator	160	1409.1417695910766	Normalized concentration	[]	1.0	1.0253695222735948	0.7228435191731009	1.4322185185944298	0.31932089102032785	31.14203066152037	0.02536952227359479	2.536952227359479
Right active material	160	1409.1417695910766	Intercalation fraction	[]	0.04	0.872064663949003	0.7532113153522847	0.9654293469234788	0.03232962262444386	3.7072506158003447	0.8320646639490029	2080.1616598725072
Left active material	160	1409.1417695910766	Potential vs Li.	[V]	0.0	0.5408113975060417	0.5407313220247427	0.5409697110288652	1.0497053671120221e-05	0.0019409823312751765	0.5408113975060417	0.0
Electrolyte, left electrode	160	1409.1417695910766	Potential vs Li.	[V]	-3.6801572266265046	-3.6698875620809424	-3.6754244379497814	-3.6659502191441895	0.0004471169829878731	0.012183397322777003	0.010269664545562218	-0.2790550488239908
Separator	160	1409.1417695910766	Potential vs Li.	[V]	-3.6801572266265046	-3.6780791515861684	-3.680742784792401	-3.67535810886352	0.0007826649606718018	0.0212791766684443	0.0020780750403361914	-0.056467017911653296
Electrolyte, right electrode	160	1409.1417695910766	Potential vs Li.	[V]	-3.6801572266265046	-3.6843015309264624	-3.6868477726003377	-3.6806951837571877	0.0002915012358827061	0.007911980966692515	-0.004144304299957824	0.11261215336054513
Electrolyte + Separator	160	1409.1417695910766	Potential vs Li.	[V]	-3.6801572266265046	-3.6772268526128706	-3.6868477726003377	-3.6659502191441895	0.00949461720180385	0.25820047504160387	0.0029303740136339407	-0.0796263266262711
Right active material	160	1409.1417695910766	Potential vs Li.	[V]	-3.346647603707168	-3.6366033233304633	-3.6366182931241613	-3.6365963627210913	1.1115871597876847e-06	3.056663212772631e-05	-0.28995571962329514	8.664064878002204
Left active material	161	1411.9165875630176	Intercalation fraction	[]	0.92	0.4493611374784992	0.37708426607368734	0.5680076113484156	0.042209152664588336	9.393147102442843	-0.47063886252150083	-51.15639810016313
Electrolyte, left electrode	161	1411.9165875630176	Normalized concentration	[]	1.0	1.274937142933911	1.0642158870286844	1.4323306746291795	0.017464351837883123	1.3698206170132485	0.2749371429339109	27.493714293391093
Separator	161	1411.9165875630176	Normalized concentration	[]	1.0	0.9759697668735305	0.8913588548155913	1.0665283343449277	0.025457150009123054	2.608395349238675	-0.024030233126469458	-2.403023312646946
Electrolyte, right electrode	161	1411.9165875630176	Normalized concentration	[]	1.0	0.7911552911906424	0.7224945500172713	0.8927972971554491	0.008036229203294673	1.0157587635158087	-0.20884470880935757	-20.88447088093576
